ds,channel,response,spend
2016-05-30,facebook_S,1372.4298595098064,8776.399402687412
2016-06-06,facebook_S,236.83215584202415,2471.28750592675
2016-06-13,facebook_S,40.49602988244445,695.8732911676237
2016-06-20,facebook_S,22450.867653404875,76790.62173762034
2016-06-27,facebook_S,4672.402288016125,21622.95667793087
2016-07-04,facebook_S,828.4454868402306,6088.663497128811
2016-07-11,facebook_S,142.33246471862418,1714.4659601110711
2016-07-18,facebook_S,31644.75659065446,107067.21368745674
2016-07-25,facebook_S,7236.06121789122,30148.339351919236
2016-08-01,facebook_S,45409.04210408185,161550.2113574663
2016-08-08,facebook_S,12184.590887282393,45489.84162973284
2016-08-15,facebook_S,11419.775284265846,43165.51047260335
2016-08-22,facebook_S,7630.533495046354,31409.86843906671
2016-08-29,facebook_S,1387.108874353652,8844.494407638253
2016-09-05,facebook_S,523.8481107504658,4374.369251539554
2016-09-12,facebook_S,89.77994329297216,1231.7493292670376
2016-09-19,facebook_S,39524.91761358682,136475.3830202428
2016-09-26,facebook_S,9873.5559820614,38429.18871960393
2016-10-03,facebook_S,31118.57874697004,105236.04856029154
2016-10-10,facebook_S,39918.48359709899,138057.71470243714
2016-10-17,facebook_S,52829.55025011993,198607.26570224075
2016-10-24,facebook_S,58385.70380620876,231902.17738171475
2016-10-31,facebook_S,62063.71581179714,257522.6377810606
2016-11-07,facebook_S,65066.227908061504,281162.4137371137
2016-11-14,facebook_S,59471.97688443954,239131.10179152183
2016-11-21,facebook_S,63411.68552555164,267798.14029403066
2016-11-28,facebook_S,56076.10262914265,217363.87522537413
2016-12-05,facebook_S,32732.79025623305,110900.07322530479
2016-12-12,facebook_S,35817.85326725899,122138.44578708606
2016-12-19,facebook_S,18548.771871028835,64748.47737162459
2016-12-26,facebook_S,58860.38401468175,235028.5301147264
2017-01-02,facebook_S,52097.18613490488,194616.43684193905
2017-01-09,facebook_S,56343.0640378207,218990.04722700978
2017-01-16,facebook_S,59789.560917736,241295.51555947427
2017-01-23,facebook_S,62793.19676617327,263018.6296278971
2017-01-30,facebook_S,53526.076514484834,202480.97078170904
2017-02-06,facebook_S,15999.225775394214,57015.25993991721
2017-02-13,facebook_S,62904.20173950375,263868.2016634517
2017-02-20,facebook_S,21653.05223250181,74300.87898946021
2017-02-27,facebook_S,78500.77008393104,437940.4637176019
2017-03-06,facebook_S,36132.168312525144,123316.7209771326
2017-03-13,facebook_S,8680.505542441944,34723.92923792022
2017-03-20,facebook_S,1592.2501685442337,9777.678583780062
2017-03-27,facebook_S,23859.543234393466,81229.28416341581
2017-04-03,facebook_S,5034.895467281833,22872.809891372362
2017-04-10,facebook_S,895.4206227595331,6440.601289485271
2017-04-17,facebook_S,153.92242256635743,1813.5657650775179
2017-04-24,facebook_S,26.301747649482387,510.6698328975522
2017-05-01,facebook_S,4.489756124486727,143.7960967577413
2017-05-08,facebook_S,0.7662755333114125,40.4905794521641
2017-05-15,facebook_S,0.13077785345706455,11.401470981052558
2017-05-22,facebook_S,35069.605149791365,119359.2540449447
2017-05-29,facebook_S,8325.418857329667,33609.57263951388
2017-06-05,facebook_S,30244.650513218912,102225.49012777294
2017-06-12,facebook_S,6813.457039341919,28784.990854295724
2017-06-19,facebook_S,1430.2363689832625,9043.487989312482
2017-06-26,facebook_S,246.92316730812445,2546.4951915409733
2017-07-03,facebook_S,53121.31727147021,200220.46546430924
2017-07-10,facebook_S,15788.529623576362,56378.739392976226
2017-07-17,facebook_S,3084.9670241592876,15875.311488114241
2017-07-24,facebook_S,539.8473159921216,4470.222597351119
2017-07-31,facebook_S,92.53389076892513,1258.7400306966993
2017-08-07,facebook_S,15.804095076607734,354.44017168567785
2017-08-14,facebook_S,2.6975607248468316,99.80443319581973
2017-08-21,facebook_S,10484.692548918796,40308.44633309801
2017-08-28,facebook_S,9837.509639744987,38317.99490977563
2017-09-04,facebook_S,1822.644264562261,10789.707456077824
2017-09-11,facebook_S,4692.056006720574,21691.206029441597
2017-09-18,facebook_S,832.0663878938703,6107.881374750062
2017-09-25,facebook_S,22705.85587118479,77589.89920830655
2017-10-02,facebook_S,4737.276408360295,21848.019865742346
2017-10-09,facebook_S,46507.87607852916,166609.20996324628
2017-10-16,facebook_S,47777.88332882224,172625.59300393076
2017-10-23,facebook_S,51338.000980938064,190564.87529002174
2017-10-30,facebook_S,55156.05322701413,211861.44689120178
2017-11-06,facebook_S,46428.88187788541,166241.09406307034
2017-11-13,facebook_S,64293.66998661597,274813.7712649148
2017-11-20,facebook_S,48428.51411296386,175781.8932558105
2017-11-27,facebook_S,36157.25446875731,123411.04282317226
2017-12-04,facebook_S,24868.192742403742,84444.52463314586
2017-12-11,facebook_S,33790.48881435935,114689.00511119561
2017-12-18,facebook_S,17859.603921118967,62650.83928295312
2017-12-25,facebook_S,58771.27937718186,234437.87025951257
2018-01-01,facebook_S,52066.33414743529,194450.1168907304
2018-01-08,facebook_S,56335.40682586153,218943.2143062926
2018-01-15,facebook_S,17530.305606563503,61650.75279697307
2018-01-22,facebook_S,3480.935948943191,17359.822420055905
2018-01-29,facebook_S,611.1278584136338,4888.236084453328
2018-02-05,facebook_S,3003.823360370347,15565.856085427746
2018-02-12,facebook_S,525.2974381374153,4383.085123859826
2018-02-19,facebook_S,90.02938718642552,1234.2035733573584
2018-02-26,facebook_S,15.376035738948083,347.53111505775706
2018-03-05,facebook_S,2.62448736118142,97.85895823064291
2018-03-12,facebook_S,0.44791973744949704,27.55544839314659
2018-03-19,facebook_S,0.07644486840862989,7.759154091521914
2018-03-26,facebook_S,0.013046534942394881,2.1848482142992425
2018-04-02,facebook_S,0.002226597952897308,0.6152167701814878
2018-04-09,facebook_S,3.8000419542612594e-4,0.1732347683630449
2018-04-16,facebook_S,18105.282021377858,63397.86313155705
2018-04-23,facebook_S,3614.48829636294,17851.77951353217
2018-04-30,facebook_S,75240.21545187903,389044.6819599728
2018-05-07,facebook_S,32351.181782956886,109548.4853937396
2018-05-14,facebook_S,77511.74250761585,422060.44730657595
2018-05-21,facebook_S,34930.139841999575,118845.17355206177
2018-05-28,facebook_S,18216.430195782337,63736.09366550358
2018-06-04,facebook_S,3640.471436659167,17947.019583441594
2018-06-11,facebook_S,639.9784343496507,5053.5809994701085
2018-06-18,facebook_S,109.78561299628929,1423.0040146480912
2018-06-25,facebook_S,33351.58412462085,113108.97632270986
2018-07-02,facebook_S,7768.756140488575,31849.598812570504
2018-07-09,facebook_S,61222.0498832693,251362.37915179468
2018-07-16,facebook_S,20516.093028575204,70779.44821741355
2018-07-23,facebook_S,4190.496915134217,19930.310601238423
2018-07-30,facebook_S,740.0310262916794,5612.042629121699
2018-08-06,facebook_S,127.05163026843964,1580.257483248764
2018-08-13,facebook_S,38894.84168305608,133967.4857496589
2018-08-20,facebook_S,9644.862923730083,37723.006730091925
2018-08-27,facebook_S,41818.48050710003,145876.3643686045
2018-09-03,facebook_S,10735.374120817887,41076.348070914064
2018-09-10,facebook_S,2004.6579541152787,11566.413641756615
2018-09-17,facebook_S,31149.637297321093,105343.74216979185
2018-09-24,facebook_S,7085.170999646906,29663.038554519146
2018-10-01,facebook_S,9043.750540344374,35857.96234950753
2018-10-08,facebook_S,20448.94866513774,70572.38831285949
2018-10-15,facebook_S,27544.9028916862,93149.6049769341
2018-10-22,facebook_S,6032.938548070879,26229.37316310153
2018-10-29,facebook_S,60373.80401407084,245340.03821420355
2018-11-05,facebook_S,19965.298972033208,69083.65758248154
2018-11-12,facebook_S,65083.55302724841,281307.0501501832
2018-11-19,facebook_S,23221.38026735438,79211.36749455407
2018-11-26,facebook_S,58463.695501930866,232412.4514619643
2018-12-03,facebook_S,18776.60632528424,65443.465043749726
2018-12-10,facebook_S,3772.253449822203,18427.78685045369
2018-12-17,facebook_S,663.8674230206859,5188.957033047356
2018-12-24,facebook_S,64130.96667357209,273501.34582492465
2018-12-31,facebook_S,22521.999457784437,77013.4115118235
2016-01-04,search_S,12338.13991082025,35054.85929660686
2016-01-11,search_S,12971.622487244162,39169.195472242536
2016-01-18,search_S,11641.479753239117,30910.63317513202
2016-01-25,search_S,11338.0325563604,29221.64486892568
2016-02-01,search_S,10836.70749160012,26576.223790065516
2016-02-08,search_S,10649.978588234,25635.19920171194
2016-02-15,search_S,4529.170290628008,5242.746875459235
2016-02-22,search_S,1722.9673490967405,1072.2130373889197
2016-02-29,search_S,8781.981835646713,17419.282148243343
2016-03-07,search_S,10472.533420888947,24762.48010155298
2016-03-14,search_S,10071.331739806896,22864.263950496967
2016-03-21,search_S,9853.5463912971,21876.052931866358
2016-03-28,search_S,10202.569739069357,23473.95033888654
2016-04-04,search_S,9204.997475058546,19100.742090026906
2016-04-11,search_S,8907.089908945769,17906.361527502926
2016-04-18,search_S,8688.832096309998,17062.094458891122
2016-04-25,search_S,8669.73316073881,16989.430361327875
2016-05-02,search_S,7525.107187268909,12974.569565144464
2016-05-09,search_S,7641.533639703211,13353.475930218128
2016-05-16,search_S,3071.717009512351,2730.967435002258
2016-05-23,search_S,1139.8983535352902,558.5199816150778
2016-05-30,search_S,6610.296526119361,10214.224932112033
2016-06-06,search_S,6914.005341772728,11088.947912075988
2016-06-13,search_S,7736.654319195594,13667.840657711144
2016-06-20,search_S,8124.516519911476,14995.259297134873
2016-06-27,search_S,7943.554704311073,14366.734461790522
2016-07-04,search_S,8414.880483328823,16038.19258502484
2016-07-11,search_S,8823.511117244643,17580.028503056736
2016-07-18,search_S,7922.703817481964,14295.354917262744
2016-07-25,search_S,8808.95855062998,17523.594497407106
2016-08-01,search_S,9581.937778122925,20683.813395604917
2016-08-08,search_S,10150.362591800962,23230.121139263385
2016-08-15,search_S,4275.5419112252275,4750.875702626856
2016-08-22,search_S,1619.404855610963,971.6186930967477
2016-08-29,search_S,10165.085397666911,23298.70923675251
2016-09-05,search_S,11216.66041074396,28564.902901361507
2016-09-12,search_S,11629.368354701877,30841.911126007886
2016-09-19,search_S,11797.800937205298,31807.590275259925
2016-09-26,search_S,11261.275624935926,28805.0847945184
2016-10-03,search_S,11690.696034259217,31191.031589632217
2016-10-10,search_S,12532.219576411146,36278.99015810941
2016-10-17,search_S,12380.52843498382,35319.54688159953
2016-10-24,search_S,12770.175839575008,37823.32768312469
2016-10-31,search_S,13712.014563307112,44435.38490845549
2016-11-07,search_S,13135.044248032205,40287.6405350139
2016-11-14,search_S,5866.89418107998,8239.37040132162
2016-11-21,search_S,2284.525303576528,1685.063302507729
2016-11-28,search_S,16698.49877245628,71844.61836222374
2016-12-05,search_S,17204.56730239238,77693.20154188448
2016-12-12,search_S,16621.440344870134,70989.31634285634
2016-12-19,search_S,16176.00063456822,66218.28064681639
2016-12-26,search_S,16671.376015387774,71542.53896089074
2017-01-02,search_S,16524.98788940457,69931.42219603203
2017-01-09,search_S,16289.064271128656,67401.92690643041
2017-01-16,search_S,15967.686707873556,64084.61071857095
2017-01-23,search_S,16116.840900278754,65606.17444265353
2017-01-30,search_S,16309.456032967824,67617.35491749506
2017-02-06,search_S,15090.184529185453,55728.66867665462
2017-02-13,search_S,7017.810378697116,11397.27065426987
2017-02-20,search_S,2789.313376601276,2330.8968516790865
2017-02-27,search_S,12212.12842528298,34276.700106365555
2017-03-06,search_S,13380.00758636665,42010.051334873206
2017-03-13,search_S,13121.152836061057,40191.62683467972
2017-03-20,search_S,12569.80976418571,36519.73429381695
2017-03-27,search_S,13581.438446813698,43468.782331471964
2017-04-03,search_S,13529.641742530737,43089.95716222572
2017-04-10,search_S,12537.46027834537,36312.48226309256
2017-04-17,search_S,12171.14529068464,34026.39647256121
2017-04-24,search_S,11737.40844803787,31458.860837630793
2017-05-01,search_S,10709.729566604607,25933.76488180289
2017-05-08,search_S,10603.34022528225,25403.807617531085
2017-05-15,search_S,4505.288050279893,5195.424149568705
2017-05-22,search_S,1713.1770685578629,1062.5348963552342
2017-05-29,search_S,8544.381180504417,16517.302836779236
2017-06-05,search_S,10203.436521671589,23478.013065439933
2017-06-12,search_S,9769.309456263705,21501.57297286016
2017-06-19,search_S,11147.871482372419,28197.364094342334
2017-06-26,search_S,10676.363159466202,25766.74444144469
2017-07-03,search_S,12112.347459010252,33669.649665999845
2017-07-10,search_S,12294.822950764343,34785.90126393243
2017-07-17,search_S,12490.65653954345,36014.18989673137
2017-07-24,search_S,12545.731925469705,36365.39162686416
2017-07-31,search_S,13299.415690830469,41437.21715701985
2017-08-07,search_S,14259.384151254048,48674.4744547639
2017-08-14,search_S,6517.364635161703,9954.591998851802
2017-08-21,search_S,2567.2717090771202,2035.8494462163778
2017-08-28,search_S,14769.92774129227,52916.35889930372
2017-09-04,search_S,15501.464203011192,59522.11505738864
2017-09-11,search_S,14903.317544286858,54073.082030000754
2017-09-18,search_S,15484.206236393002,59358.680669050766
2017-09-25,search_S,16479.713823958817,69439.65747487798
2017-10-02,search_S,16466.93027838935,69301.3543329542
2017-10-09,search_S,16912.939309593497,74273.06945950806
2017-10-16,search_S,16720.443469806036,72089.85281821404
2017-10-23,search_S,16901.643946818294,74143.3553233231
2017-10-30,search_S,17285.185367629285,78663.32451325197
2017-11-06,search_S,18149.95173264653,89787.71968417341
2017-11-13,search_S,9022.391540471586,18362.809788401166
2017-11-20,search_S,3720.3404899146412,3755.4443359411603
2017-11-27,search_S,19691.486434340895,113368.03944074294
2017-12-04,search_S,19995.811502354183,118685.30587096832
2017-12-11,search_S,19349.574139206532,107672.75917077287
2017-12-18,search_S,19462.400727909095,109520.54359994778
2017-12-25,search_S,18726.509521891567,97998.44064558228
2018-01-01,search_S,18856.282081213532,99942.01389081436
2018-01-08,search_S,18974.172905254265,101739.50105206046
2018-01-15,search_S,18618.42052603922,96407.11162236067
2018-01-22,search_S,18085.905097951472,88916.56546349081
2018-01-29,search_S,17820.128977357315,85384.64690257417
2018-02-05,search_S,18663.128399080986,97062.32152277429
2018-02-12,search_S,9385.962731899259,19850.564798980053
2018-02-19,search_S,3896.7220036882254,4059.710469072687
2018-02-26,search_S,15167.983651210325,56430.266002987744
2018-03-05,search_S,16226.123311510786,66740.75684922864
2018-03-12,search_S,16226.948880605267,66749.3924499604
2018-03-19,search_S,15376.920855959524,58351.158547754225
2018-03-26,search_S,15492.122959243798,59433.60549877198
2018-04-02,search_S,14843.865626854178,53554.98062153366
2018-04-09,search_S,15092.865238735063,55752.72188484008
2018-04-16,search_S,14262.835132834645,48702.18986246743
2018-04-23,search_S,12745.400129778056,37660.26017665672
2018-04-30,search_S,11744.911601004816,31502.0353856647
2018-05-07,search_S,13356.536860667933,41842.59466404968
2018-05-14,search_S,5992.683989476904,8557.37966808559
2018-05-21,search_S,2338.696400352657,1750.1005224869891
2018-05-28,search_S,12354.672745892181,35157.919358215695
2018-06-04,search_S,13460.772375488177,42590.27265645838
2018-06-11,search_S,13477.371203889885,42710.28998595387
2018-06-18,search_S,14341.18123347028,49334.83516207137
2018-06-25,search_S,14273.714198996277,48789.6447444018
2018-07-02,search_S,13017.11868879055,39478.14588939869
2018-07-09,search_S,14044.540448505892,46973.81773716613
2018-07-16,search_S,14200.909723955869,48206.784571171695
2018-07-23,search_S,15733.711052562361,61758.94305707478
2018-07-30,search_S,16597.9646462529,70730.54377679736
2018-08-06,search_S,17416.367307521952,80265.35813775043
2018-08-13,search_S,8517.022643875125,16415.357348040634
2018-08-20,search_S,3479.110170083625,3357.1638265342426
2018-08-27,search_S,16066.24647970361,65086.5856599543
2018-09-03,search_S,17890.81394098621,86311.09194502563
2018-09-10,search_S,18621.47841234259,96451.79213360819
2018-09-17,search_S,18160.04303546824,89925.7032356959
2018-09-24,search_S,18866.132256840134,100091.02930126381
2018-10-01,search_S,19674.01353966086,113069.97673010695
2018-10-08,search_S,19450.509219152438,109324.3479929904
2018-10-15,search_S,19960.635491804023,118058.31597569924
2018-10-22,search_S,20358.395952298633,125344.53121012777
2018-10-29,search_S,20556.237367155456,129134.66131809559
2018-11-05,search_S,20692.379120075948,131809.79447094447
2018-11-12,search_S,10910.941821358856,26956.89558251295
2018-11-19,search_S,4663.598412245406,5513.05176040382
2018-11-26,search_S,20131.088301405274,121127.49406250652
2018-12-03,search_S,20583.822303207307,129672.21986970183
2018-12-10,search_S,21316.660048941132,144819.73250554426
2018-12-17,search_S,21380.27444651219,146217.60484574587
2018-12-24,search_S,21913.546485161245,158503.48875038093
2018-12-31,search_S,21144.997856981474,141116.1190968999
2016-01-04,newsletter,0.1126979838963218,30684.72728543629
2016-01-11,newsletter,0.06148173334212426,22727.04028847334
2016-01-18,newsletter,0.05954552285416614,22378.746252219764
2016-01-25,newsletter,0.03660577529510885,17753.372386238498
2016-02-01,newsletter,0.015492593242123069,11903.92399342989
2016-02-08,newsletter,0.016603890032942627,12290.067726375735
2016-02-15,newsletter,0.05144400517555041,20861.59160587336
2016-02-22,newsletter,0.05682104538176945,21879.80335609508
2016-02-29,newsletter,8.568016833016755e-4,3182.102934660702
2016-03-07,newsletter,0.00762808580326412,8602.002166713492
2016-03-14,newsletter,0.0038969163562549785,6332.832267484004
2016-03-21,newsletter,0.006833067339001833,8180.277461696038
2016-03-28,newsletter,0.01304007411790722,10996.735568688746
2016-04-04,newsletter,0.012452452159798486,10766.302768041314
2016-04-11,newsletter,0.0016148101717043705,4242.929644130766
2016-04-18,newsletter,0.016245390916157662,12167.017824572777
2016-04-25,newsletter,0.0060912763302552655,7762.320655731892
2016-05-02,newsletter,0.0038932054748156593,6330.086458810424
2016-05-09,newsletter,5.733864149507695e-4,2651.9512869464133
2016-05-16,newsletter,0.04569774982684755,19716.67927212773
2016-05-23,newsletter,0.05608853925772856,21743.799162723815
2016-05-30,newsletter,0.014607692855091012,11585.94698972992
2016-06-06,newsletter,0.0030696910050841335,5681.295222207366
2016-06-13,newsletter,0.0063163275913082255,7891.881343510774
2016-06-20,newsletter,7.092013452404553e-4,2920.476979389712
2016-06-27,newsletter,0.0012549223723778509,3783.923606405553
2016-07-04,newsletter,0.0019259637034557144,4596.492474401096
2016-07-11,newsletter,0.008472770984498368,9025.01757085873
2016-07-18,newsletter,0.0055178560101144985,7420.082288493187
2016-07-25,newsletter,0.02424539618626836,14643.43194605422
2016-08-01,newsletter,0.02060948396712569,13580.494013043379
2016-08-08,newsletter,0.04121616379769986,18775.227562834123
2016-08-15,newsletter,0.055489483803729346,21631.964067104243
2016-08-22,newsletter,0.05731637878151542,21971.31593928332
2016-08-29,newsletter,0.002382489490397483,5062.973718993262
2016-09-05,newsletter,0.0012574858774871479,3787.4309012278954
2016-09-12,newsletter,0.01491339033955222,11696.909106128407
2016-09-19,newsletter,0.032009493026825944,16669.476417562448
2016-09-26,newsletter,0.002183450906850418,4866.167937116064
2016-10-03,newsletter,0.024251170007606074,14645.052332558414
2016-10-10,newsletter,0.07997742937159186,25837.68649883723
2016-10-17,newsletter,0.10513629053172252,29619.2600710812
2016-10-24,newsletter,0.053447366536144306,21246.47338480674
2016-10-31,newsletter,0.031370712330762364,16512.86963570486
2016-11-07,newsletter,0.11778983605193113,31387.56460966886
2016-11-14,newsletter,0.06375770549618903,23130.184215514593
2016-11-21,newsletter,0.05828533755557413,22149.28958562399
2016-11-28,newsletter,0.11188967829316826,30572.115217340754
2016-12-05,newsletter,0.3142579843121422,54904.66309527367
2016-12-12,newsletter,0.08181029413603835,26128.127674320713
2016-12-19,newsletter,0.0057432048119632345,7556.7615928389405
2016-12-26,newsletter,1.5302727829069347e-4,1456.6680874514173
2017-01-02,newsletter,0.24265348305239481,46680.037674941756
2017-01-09,newsletter,0.08948514838683455,27316.124009408217
2017-01-16,newsletter,0.17399225581676303,38595.8837368838
2017-01-23,newsletter,0.040327660229001014,18582.80695889861
2017-01-30,newsletter,0.1051586558181936,29622.452567787914
2017-02-06,newsletter,0.005821971216834161,7603.852621650154
2017-02-13,newsletter,0.04860993168657623,20304.915879272252
2017-02-20,newsletter,0.0564643429065729,21813.675818698346
2017-02-27,newsletter,0.10184939804719996,29147.24764118697
2017-03-06,newsletter,0.02829112777942482,15734.403004658981
2017-03-13,newsletter,0.09309883862012241,27861.090519643592
2017-03-20,newsletter,0.08103507696728106,26005.620335882988
2017-03-27,newsletter,0.10425466125544156,29493.208939980555
2017-04-03,newsletter,0.0020689413127018075,4748.499764640737
2017-04-10,newsletter,2.1236965502407877e-4,1690.0745244666614
2017-04-17,newsletter,0.016244655744299827,12166.76403726512
2017-04-24,newsletter,0.04388894749593627,19342.290508324924
2017-05-01,newsletter,0.007146769032940257,8349.671656598442
2017-05-08,newsletter,0.01070971446086836,10046.857913570911
2017-05-15,newsletter,0.050077966075114694,20595.120600049784
2017-05-22,newsletter,0.05665016936877195,21848.149251989744
2017-05-29,newsletter,0.007191207290397466,8373.342742051324
2017-06-05,newsletter,7.429123163571167e-4,2982.6698029954136
2017-06-12,newsletter,0.0024717332490068293,5148.311495031316
2017-06-19,newsletter,0.0032022082678563944,5791.568179910345
2017-06-26,newsletter,2.252972012368444e-4,1735.9806736699588
2017-07-03,newsletter,0.013526090234775313,11183.217231024288
2017-07-10,newsletter,0.0067622348694412505,8141.454934034236
2017-07-17,newsletter,9.458336884477229e-4,3328.1238386866735
2017-07-24,newsletter,0.027430641239599946,15509.347997203782
2017-07-31,newsletter,0.015442991566983885,11886.356224055236
2017-08-07,newsletter,0.011407779440631274,10341.980850173333
2017-08-14,newsletter,0.05025670054094323,20630.17826844493
2017-08-21,newsletter,0.056672636792937804,21852.313754171286
2017-08-28,newsletter,0.155464285165341,36307.8374434737
2017-09-04,newsletter,0.07064699904361756,24313.009825302113
2017-09-11,newsletter,0.002476839919211507,5153.14365279813
2017-09-18,newsletter,0.03146523179008177,16536.142192173073
2017-09-25,newsletter,0.08290516926966926,26300.329157815348
2017-10-02,newsletter,0.1270133389463744,32634.21741567334
2017-10-09,newsletter,0.04385225596095453,19334.620318518708
2017-10-16,newsletter,0.2390327835792186,46262.76051436785
2017-10-23,newsletter,0.18988474773946684,40511.55563463978
2017-10-30,newsletter,0.009612150002093145,9561.369719416642
2017-11-06,newsletter,0.0879294600675502,27078.79558703799
2017-11-13,newsletter,0.06087447384134491,22618.34532787782
2017-11-20,newsletter,0.05795347555481731,22088.488218569673
2017-11-27,newsletter,0.2202972255532015,44092.8926199083
2017-12-04,newsletter,0.05411793459913035,21373.796918963537
2017-12-11,newsletter,0.18830703839819132,40322.99440469353
2017-12-18,newsletter,0.25448980664380727,48040.970521483265
2017-12-25,newsletter,0.3848690355746217,63229.78929029552
2018-01-01,newsletter,0.5465940560281959,85128.06983128368
2018-01-08,newsletter,0.5434454693194756,84639.36767166168
2018-01-15,newsletter,0.04933275945451535,20448.314717685076
2018-01-22,newsletter,0.01625129668909441,12169.056327729546
2018-01-29,newsletter,0.025454470722207655,14978.562809623809
2018-02-05,newsletter,0.33987539609536954,57881.30422508335
2018-02-12,newsletter,0.08275888663721714,26277.376869116662
2018-02-19,newsletter,0.06034484583274191,22523.14475830501
2018-02-26,newsletter,0.05747489718667554,22000.52549199629
2018-03-05,newsletter,0.050569766892391656,20691.443523220514
2018-03-12,newsletter,0.01348854271154448,11168.93761069554
2018-03-19,newsletter,0.023057509988111,14305.758657221404
2018-03-26,newsletter,0.07854894788634047,25609.381786179263
2018-04-02,newsletter,0.02070349283189405,13609.139742849324
2018-04-09,newsletter,0.21047275021189438,42945.63039051006
2018-04-16,newsletter,0.08558261727581792,26717.513581370207
2018-04-23,newsletter,0.003095265451679226,5702.774774206646
2018-04-30,newsletter,0.005671241253031491,7513.432900566746
2018-05-07,newsletter,1.0397964162320757e-4,1222.5210699299687
2018-05-14,newsletter,0.04487304659687507,19546.877185176836
2018-05-21,newsletter,0.05598027345547319,21723.628364324817
2018-05-28,newsletter,0.11604924954005429,31148.550899579564
2018-06-04,newsletter,0.11071647272062203,30408.1379187886
2018-06-11,newsletter,0.013801123359827406,11287.184223779794
2018-06-18,newsletter,0.07294275457193582,24695.805178302013
2018-06-25,newsletter,0.04670755943477218,19922.615931920755
2018-07-02,newsletter,0.033460838493715395,17019.60854268366
2018-07-09,newsletter,0.034071883443107645,17164.760149765818
2018-07-16,newsletter,0.01318313641001365,11052.00271642869
2018-07-23,newsletter,0.06756149980791833,23789.8679552847
2018-07-30,newsletter,0.015010755212978998,11731.999603901666
2018-08-06,newsletter,0.3638806220649262,60711.64481954746
2018-08-13,newsletter,0.08491238501340684,26613.593169850083
2018-08-20,newsletter,0.06056678357721105,22563.08390947995
2018-08-27,newsletter,0.2776824763325295,50700.26986576132
2018-09-03,newsletter,0.49052501475627597,76877.68759236728
2018-09-10,newsletter,0.3181731525697817,55357.304352981686
2018-09-17,newsletter,0.5231788194603225,81570.89695195592
2018-09-24,newsletter,0.012378277657577765,10736.81092746769
2018-10-01,newsletter,0.15098938270959983,35744.426306914436
2018-10-08,newsletter,0.08404167274786055,26478.08218821968
2018-10-15,newsletter,0.2938463185350676,52554.332707042726
2018-10-22,newsletter,0.32215089440678024,55817.93180998624
2018-10-29,newsletter,0.26203416859791273,48906.614910604854
2018-11-05,newsletter,0.11599890780678976,31141.619230561497
2018-11-12,newsletter,0.063591518037022,23100.96835163316
2018-11-19,newsletter,0.05826637151459755,22145.81903169272
2018-11-26,newsletter,7.152231337341533e-4,2931.70295006573
2018-12-03,newsletter,0.14654642668122347,35180.25714002346
2018-12-10,newsletter,0.4618435582592925,72971.06450467624
2018-12-17,newsletter,0.23560537807725354,45867.23640106372
2018-12-24,newsletter,0.5541417752862542,86313.57130544417
2018-12-31,newsletter,0.39337568477443036,64264.19345105228
